Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc
County,"Arizona : Apache",04001,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Cochise",04003,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Coconino",04005,<65,All,All,"Autism Spectrum Disorders",0.0098
County,"Arizona : Gila",04007,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Graham",04009,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Greenlee",04011,<65,All,All,"Autism Spectrum Disorders",0
County,"Arizona : La Paz",04012,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Maricopa",04013,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Mohave",04015,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Navajo",04017,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Pima",04019,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Pinal",04021,<65,All,All,"Autism Spectrum Disorders",0.0027
County,"Arizona : Santa Cruz",04023,<65,All,All,"Autism Spectrum Disorders",0
County,"Arizona : Unknown",04999,<65,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Yavapai",04025,<65,All,All,"Autism Spectrum Disorders",0.0049
County,"Arizona : Yuma",04027,<65,All,All,"Autism Spectrum Disorders",""
State,Arizona,04,<65,All,All,"Autism Spectrum Disorders",0.0028
County,"Arkansas : Arkansas",05001,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Ashley",05003,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Baxter",05005,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Benton",05007,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Boone",05009,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Bradley",05011,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Calhoun",05013,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Carroll",05015,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Chicot",05017,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Clark",05019,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Clay",05021,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Cleburne",05023,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Cleveland",05025,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Columbia",05027,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Conway",05029,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Craighead",05031,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Crawford",05033,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Crittenden",05035,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Cross",05037,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Dallas",05039,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Desha",05041,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Drew",05043,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Faulkner",05045,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Franklin",05047,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Fulton",05049,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Garland",05051,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Grant",05053,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Greene",05055,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Hempstead",05057,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Hot Spring",05059,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Howard",05061,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Independence",05063,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Izard",05065,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Jackson",05067,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Jefferson",05069,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Johnson",05071,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lafayette",05073,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lawrence",05075,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lee",05077,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Lincoln",05079,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Little River",05081,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Logan",05083,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lonoke",05085,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Madison",05087,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Marion",05089,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Miller",05091,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Mississippi",05093,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Monroe",05095,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Montgomery",05097,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Nevada",05099,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Newton",05101,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Ouachita",05103,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Perry",05105,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Phillips",05107,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Pike",05109,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Poinsett",05111,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Polk",05113,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Pope",05115,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Prairie",05117,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Pulaski",05119,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Randolph",05121,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Saline",05125,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Scott",05127,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Searcy",05129,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Sebastian",05131,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Sevier",05133,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Sharp",05135,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : St. Francis",05123,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Stone",05137,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Union",05139,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Unknown",05999,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Van Buren",05141,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Washington",05143,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : White",05145,<65,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Woodruff",05147,<65,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Yell",05149,<65,All,All,"Autism Spectrum Disorders",""
State,Arkansas,05,<65,All,All,"Autism Spectrum Disorders",0.0017
County,"California : Alameda",06001,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Alpine",06003,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Amador",06005,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Butte",06007,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Calaveras",06009,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Colusa",06011,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Contra Costa",06013,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Del Norte",06015,<65,All,All,"Autism Spectrum Disorders",""
County,"California : El Dorado",06017,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Fresno",06019,<65,All,All,"Autism Spectrum Disorders",0.0023
County,"California : Glenn",06021,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Humboldt",06023,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Imperial",06025,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Inyo",06027,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Kern",06029,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Kings",06031,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Lake",06033,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Lassen",06035,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Los Angeles",06037,<65,All,All,"Autism Spectrum Disorders",0.0046
County,"California : Madera",06039,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Marin",06041,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Mariposa",06043,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Mendocino",06045,<65,All,All,"Autism Spectrum Disorders",0.0049
County,"California : Merced",06047,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Modoc",06049,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Mono",06051,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Monterey",06053,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Napa",06055,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Nevada",06057,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Orange",06059,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Placer",06061,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Plumas",06063,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Riverside",06065,<65,All,All,"Autism Spectrum Disorders",0.0025
County,"California : Sacramento",06067,<65,All,All,"Autism Spectrum Disorders",""
County,"California : San Benito",06069,<65,All,All,"Autism Spectrum Disorders",""
County,"California : San Bernardino",06071,<65,All,All,"Autism Spectrum Disorders",""
County,"California : San Diego",06073,<65,All,All,"Autism Spectrum Disorders",0.0044
County,"California : San Francisco",06075,<65,All,All,"Autism Spectrum Disorders",""
County,"California : San Joaquin",06077,<65,All,All,"Autism Spectrum Disorders",0.0018
County,"California : San Luis Obispo",06079,<65,All,All,"Autism Spectrum Disorders",0.0033
County,"California : San Mateo",06081,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Santa Barbara",06083,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Santa Clara",06085,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Santa Cruz",06087,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Shasta",06089,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Sierra",06091,<65,All,All,"Autism Spectrum Disorders",0
County,"California : Siskiyou",06093,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Solano",06095,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Sonoma",06097,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Stanislaus",06099,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Sutter",06101,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Tehama",06103,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Trinity",06105,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Tulare",06107,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Tuolumne",06109,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Unknown",06999,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Ventura",06111,<65,All,All,"Autism Spectrum Disorders",0.004
County,"California : Yolo",06113,<65,All,All,"Autism Spectrum Disorders",""
County,"California : Yuba",06115,<65,All,All,"Autism Spectrum Disorders",""
State,California,06,<65,All,All,"Autism Spectrum Disorders",0.0035
County,"Colorado : Adams",08001,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Alamosa",08003,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Arapahoe",08005,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Archuleta",08007,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Baca",08009,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Bent",08011,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Boulder",08013,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Broomfield",08014,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Chaffee",08015,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Cheyenne",08017,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Clear Creek",08019,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Conejos",08021,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Costilla",08023,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Crowley",08025,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Custer",08027,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Delta",08029,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Denver",08031,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Dolores",08033,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Douglas",08035,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Eagle",08037,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : El Paso",08041,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Elbert",08039,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Fremont",08043,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Garfield",08045,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Gilpin",08047,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Grand",08049,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Gunnison",08051,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Hinsdale",08053,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Huerfano",08055,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Jackson",08057,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Jefferson",08059,<65,All,All,"Autism Spectrum Disorders",0.0041
County,"Colorado : Kiowa",08061,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Kit Carson",08063,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : La Plata",08067,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Lake",08065,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Larimer",08069,<65,All,All,"Autism Spectrum Disorders",0.0034
County,"Colorado : Las Animas",08071,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Lincoln",08073,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Logan",08075,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Mesa",08077,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Mineral",08079,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Moffat",08081,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Montezuma",08083,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Montrose",08085,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Morgan",08087,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Otero",08089,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Ouray",08091,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Park",08093,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Phillips",08095,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Pitkin",08097,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Prowers",08099,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Pueblo",08101,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Rio Blanco",08103,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Rio Grande",08105,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Routt",08107,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Saguache",08109,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : San Juan",08111,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : San Miguel",08113,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Sedgwick",08115,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Summit",08117,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Teller",08119,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Unknown",08999,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Washington",08121,<65,All,All,"Autism Spectrum Disorders",0
County,"Colorado : Weld",08123,<65,All,All,"Autism Spectrum Disorders",""
County,"Colorado : Yuma",08125,<65,All,All,"Autism Spectrum Disorders",0
State,Colorado,08,<65,All,All,"Autism Spectrum Disorders",0.0035
County,"Connecticut : Fairfield",09001,<65,All,All,"Autism Spectrum Disorders",""
County,"Connecticut : Hartford",09003,<65,All,All,"Autism Spectrum Disorders",0.0107
County,"Connecticut : Litchfield",09005,<65,All,All,"Autism Spectrum Disorders",""
County,"Connecticut : Middlesex",09007,<65,All,All,"Autism Spectrum Disorders",""
County,"Connecticut : New Haven",09009,<65,All,All,"Autism Spectrum Disorders",""
County,"Connecticut : New London",09011,<65,All,All,"Autism Spectrum Disorders",""
